1120,Abbott protect privacy children Abbott knowingly collect use personal information children define children minors younger Abbott Web sites knowingly allow children order products communicate use online services parent become aware child information please contact using methods specified work address issue 
1121,I correct personal information delete current customer records request remove personal information current customer records amend personal information Please notify wishes contacting ways specified record keeping purposes retain personal information submit conjunction commercial transactions 
1122,I contact Abbott questions use amendment deletion personal information opt future communications Abbott business particular Abbott program please contact clicking Contact link Web site visiting e mailing webmaster abbott com Alternatively send letter address 
1123,Abbott Laboratories Attention Affairs Department Abbott Park Road Abbott Park IL 
1124,communications Abbott please include e mail address registration applicable Web site address specific Abbott program personal information e g Abbott com Humira com etc detailed explanation request delete amend personal information contacting e mail please put Deletion Request Amendment Request applicable subject line e mail respond reasonable requests timely manner 
1125,I know Abbott updated policy Abbott reserves amend Privacy Policy prior notice reflect technological advancements legal regulatory changes good business practices Abbott changes privacy practices Privacy Policy reflect changes effective date revised Privacy Policy set forth paragraph Privacy Policy updated October effective date 
1126,Abbott collects personal information enter data fields Abbott Web sites example submit name postal address e mail address information order receive information various subjects register Abbott programs contact Abbott customer service respond Abbott surveys protect privacy provide Abbott information specifically requested 
1127,Passive Collection Unidentifiable Information Abbott Web sites collect information visits Abbott Web sites actively submitting information Unidentifiable information collected using various technologies cookies Internet tags web beacons Internet browser automatically transmits Abbott Web sites unidentifiable information URL Web site visited browser version computer operating Passive information collection technologies make use Abbott Web sites easier allowing Abbott provide service customize sites based consumer preferences compile statistics analyze trends administer improve Abbott Web sites features Abbott Web sites work use passive information collection technologies Information collected technologies identity additional identifiable information 
1128,Plimus rights reserved Privacy Policy 
1129,Plimus Inc builds manages e Commerce tens thousands software publishers SaaS companies online retailers affiliates 
1130,Web site owned operated Plimus Inc Plimus online e Commerce reseller digital goods services know care information shared notice describes privacy policy 
1131,Plimus respects individual s personal privacy collect use information Web site including registration forms inquiry forms product transaction forms mobile API services ways disclosed statement 
1132,Plimus actively market children knowingly ask child divulge personal information Services Information available registered users site INTENDED USE PERSON AGED 
1133,Please note comes attention reliable means registered user cancel user s account Online payment transaction forms use event persons years age 
1134,Plimus collects information Web site related e Commerce services points 
1135,collect information casual web site visitors IP address visiting machine geographic statistical purposes collect names email addresses users voluntarily divulge others referrals business leads 
1136,collect user registration data Product Suppliers Affiliates register use Plimus e Commerce services means voluntary submission forms purpose users services Information collected online forms completed people wishing learn Plimus emails sent Plimus 
1137,Plimus collects personal payment information online transaction forms including generated Plimus APIs completed end Customers using Plimus e Commerce services buy products subscriptions services Products Product Suppliers selling products Plimus 
1138,receive Products sold Plimus E commerce services Plimus personal information required accurately build Customer profile ongoing communication Customers Product Suppliers information request optional 
1139,Plimus employs cookies cookie text graphic flash file Web servers place user s computer drive web based device act unique identifier Cookies enable Plimus automatically login user services choose enable option Plimus cookies expiration date cookies collect personally identifiable information including username password support optional automatic logon Cookies identify track transactions introduced recognized Plimus Affiliates Information pages visited country dates times collected clickstream tracking cookies flash cookies automatic logging files similar methods 
1140,Plimus collect information software online service users IP address visiting machine computer host name geographic statistical purposes account verification collect usage previously identified software actions activities purpose piracy protection enable Plimus pay use functionality 
1141,software online services sold Plimus monitor license usage login frequency accordance terms use specifically related products services covered notice 
1142,information collected Plimus Inc Plimus conjunction terms specified document Users provide information receive email announcements regarding Plimus services time time 
1143,Registered Product Suppliers receive additional announcements Plimus transactions generated Plimus e Commerce services instant notifications Plimus service changes revisions updates affiliate product opportunities services legal notices offers newsletter 
1144,Plimus use personal information provide announcements functions services users registered use user account create fulfillment specific transaction requested significant developments affect use Site e Commerce services Users normally opt kind email communication 
1145,Information collect Customers create online invoices transaction confirmation notices delivery licenses access keys product download files associated documentation subscription accounts instant notifications relating transactions refunds refund notices warranty dispute records customer profiles based browsing purchasing history Plimus acting Reseller Product Suppliers share relevant Customer information specific Product Supplier involved transaction order fulfill transaction information Product Suppliers supplied condition spamming direct marketing party 
1146,respect privacy Customers option opt mailing lists operated Plimus relevant Product Suppliers set Opt section policy 
1147,Customer data passed relevant Product Supplier use information subject privacy policy Product Supplier standards differ Plimus supplement information collected Web site data sources credit history authorize purchases 
1148,Personal payment information Credit Card numbers bank account information routinely collected passed authorized payment processors order make payments sanctioned Plimus Customers information handled industry standard secure protocols appropriate accordance relevant Payment Card Industry PCI compliance standards information passed making payment Plimus mobile devices 
1149,data encrypted securely stored Plimus accordance PCI standards expressly directed approved Customer generate recurring transactions requested Customer 
1150,pass transaction information Customers anti fraud screening procedures services anti fraud companies detect stolen Credit Card information online fraud 
1151,product transactions taken place valid referral recognized Affiliate introduction cases basic non personal information transaction tracked passed relevant Affiliate role sale recorded due Affiliate commission paid relevant time 
1152,Plimus Web site offers forums message boards Please advised information voluntarily posted venues becomes knowledge 
1153,offer links Web sites including Product Suppliers Please note clicking links Web sites encourage read privacy policies standards differ 
1154,Compliance Court Orders Law Enforcement Agencies 
1155,Plimus disclose personal information notification order comply legal requirement court order subpoena cooperate law enforcement government agencies 
1156,Merger Sale Transfer Corporate Assets Reorganization 
1157,Plimus transfer information part corporate merger sale acquisition transfer assets reorganization notice transfer basis continuation privacy rights set document 
1158,Plimus reserves change policy sees fit policy information collection uses changes advise posting dated copy registered Plimus user advised email 
1159,Customers option added mailing lists operated Plimus Product Supplier case opt decision relayed relevant Product Supplier exercise opt rights please send email PrivacyOptions plimus com requesting personal information deleted mailing lists operated Plimus Product Supplier Plimus act request inform Product Supplier request fully respect decision 
1160,Residents State California California Civil Code ask companies established business relationship provide information sharing personal information third parties direct marketing purposes year want copy information disclosure Site send request Plimus Inc N Milpitas Blvd Milpitas CA U S 
1161,Plimus Inc maintains accuracy information users instant access allowing updates take effect Registered users access personal information login pages Customers Sellers update inaccuracies find Users choose remove information database contacting writing Plimus Inc N Milpitas Blvd Milpitas CA U S 
1162,problems arise customers sellers contact Plimus phone email mail see information committed resolving disputes business days 
1163,Plimus protects user information servers users computer industry standard security measures registry data encryption data file encryption secure servers firewalls SSL encryption proprietary technologies procedures protect consumer privacy further questions privacy security please contact sending email Security plimus com 
1164,Thank visiting Department Justice s Web site reviewing Privacy Policy remind link site Department Justice subject policies site 
1165,handle information visit Web site 
1166,visit site read download information collect store information visit 
1167,name Internet domain example xcompany com use private Internet access account yourschool edu connecting university s domain IP address number automatically assigned computer using Internet access site 
1168,type browser operating system access site 
1169,Internet address Web site linked site 
1170,pages visit information request 
1171,information primarily collected statistical analysis technical improvements site government computer system uses software programs create summary statistics purposes assessing information interest determining technical design specifications identifying system performance problem areas circumstances take additional steps identify based information share information including identity government agencies 
1172,provide personal information visit Web site choose provide personal information sending message e mail address Web site filling form submitting Web site use information respond message fulfill stated purpose communication submit resume electronically use personal information consider application employment Department Justice collect use information commercial marketing 
1173,share information give contractors acting behalf government agency inquiry relates agency limited circumstances responses requests Congress private individuals required law disclose information submit provide comments response request comments make comments identity available publication posting Web site give specific guidance point collection regarding personal information disclosed 
1174,Electronically submitted information maintained destroyed according principles Federal Records Act regulations records schedules National Archives Records Administration cases covered Privacy Act subject Freedom Information Act discussion rights laws found http www pueblo gsa gov cic text fed prog foia foia htm 
1175,Remember e mail necessarily secure interception communication sensitive includes personal information prefer send postal mail instead 
1176,Department Justice especially concerned protecting children s privacy hope parents teachers involved children s Internet explorations particularly parents guide children children asked provide personal information online Department s Kids Page require children reveal information personally identify child chooses provide personally identifying information e mail enable respond writer retained 
1177,Cookies bits text duration session session cookies saved user s drive order identify user information user time user logs Web site persistent cookies Department s Web site component sites use persistent cookies pages Department s Web site component sites use session cookies provide streamlined navigation statistical analysis use session cookies part voluntary web customer satisfaction survey appear percentage Web site visitors leave Department s site Session cookies deleted Department s servers session ends collected saved set Web browser inform cookies set prevent cookies set use Web site accept cookies unable use cookie dependent features 
1178,Department Justice pleased participate un moderated forums offered commercial social networks sites order increase government transparency promote participation encourage collaboration Department 
1179,currently maintain official Department Justice accounts Facebook MySpace YouTube Twitter 
1180,Please note Department control moderate endorse comments opinions visitors sites addition Department collect maintain disseminate information posted Visit Contact Page information send official correspondence Attorney General Department Justice 
1181,site security purposes ensure service remains available users Government computer system employs software programs monitor network traffic identify unauthorized attempts upload change information cause damage using system expressly consents monitoring advised monitoring reveals evidence abuse criminal activity evidence appropriate law enforcement officials Unauthorized attempts upload change information server strictly prohibited punishable law including Computer Fraud Abuse Act National Information Infrastructure Protection Act 
1182,Report Waste Fraud Abuse Misconduct Inspector General 
1183,Zynga s Privacy Policy designed provide clarity information collect use provide social gaming experience accepting Privacy Policy Terms Service registration game installation consent collection storage use disclosure personal information described Privacy Policy 
1184,Zynga awarded TRUSTe s Privacy Seal signifying Privacy Policy practices describes reviewed TRUSTe compliance TRUSTe s program requirements including transparency accountability choice regarding collection use personal information TRUSTe s mission independent third party advance online trust consumers organizations globally leading privacy trustmark seal innovative trust solutions questions complaints regarding privacy policy practices please contact described Section Contact satisfied response contact TRUSTe submit watchdog complaint submitting watchdog complaint please put www zynga com website note game feature details 
1185,Zynga develops publishes social games web mobile devices including FarmVille CityVille Empires Allies Words Friends Service policy Zynga refers Zynga Inc Affiliates mean subsidiaries parent companies joint ventures corporate entities common ownership refer Zynga Personal data users reside United States jointly controlled Zynga Game Ireland Ltd Zynga Luxembourg S r l 
1186,questions regarding Privacy Policy collection use information please contact described Section Contact 
1187,access games third party Social Networking Site SNS required read accept SNS Terms Service Privacy Policy 
1188,use Zynga game SNS Facebook Google games referred applications allow Zynga access information profile site information allow Zynga access varies game SNS affected privacy settings establish SNS control find settings SNS play games example Zynga access store information allowed SNS preferences 
1189,playing Zynga game SNS authorizing Zynga collect store use accordance Privacy Policy information agreed SNS provide Zynga SNS Application Programming Interface API agreement takes place accept allow similar terms applications SNS 
1190,interact Service SNS www Zynga com Zynga owned website collect store information described 
1191,allow register using Facebook Connect SNS authentication options create account profile Service provide typical registration flow required provide information age birthday age screening understand users names e mail address password information helps confirm accessing account 
1192,offer option complete user profile visible Zynga users user profile include profile photo game username s gender biographic details provide links profiles various SNS details games play Zynga user number created Zynga identify profile 
1193,Zynga user number identify account profile appear URL profile page permit access information considered designated settings 
1194,names profile picture considered Zynga websites offer direct access Zynga games search engines index publicly available information offer profiles offer functionality allows opt indexing profile information 
1195,offer ability import address book contacts manually enter e mail addresses i locate contacts Zynga ii invite contacts join games store contacts purposes helping contacts make connections site want contacts stored follow instructions available Learn link Passwords Zynga purpose accessing address book stored 
1196,Information Receive Collect Access Zynga Games Mobile Device 
1197,play Zynga games mobile telephone mobile device including iPads tablets collect mobile device identifier IP Address games create assign device identifier similar account number collect name associated device device type telephone number country information choose provide user name character name geo location e mail address access contacts enable invite friends join Service 
1198,purchase license use game virtual currency virtual items Zynga collect billing financial information necessary process charges include postal e mail addresses Zynga receive billing payment information provide purchase processed party Facebook Facebook Credits Apple purchases iOS devices Terms Service explain policies terms relevant charges billing practices Please note purchases third party credits currencies Facebook Credits subject additional policies 
